age,gender,work_experience,canada_workex,dep_num,canada_born,citizen_status,level_of_schooling,fluent_english,reading_english_scale,speaking_english_scale,writing_english_scale,numeracy_scale,computer_scale,transportation_bool,caregiver_bool,housing,income_source,felony_bool,attending_school,currently_employed,substance_use,time_unemployed,need_mental_health_support_bool,employment_assistance,life_stabilization,retention_services,specialized_services,employment_related_financial_supports,employer_financial_supports,enhanced_referrals,success_rate
26,0,7,2,4,1,1,14,7,8,7,7,7,9,0,1,3,1,0,1,1,1,1,0,0,0,0,1,1,1,0,59
29,0,11,6,1,0,1,8,6,6,6,7,7,6,0,0,9,9,1,0,1,0,4,0,1,1,0,0,1,1,1,70
18,0,0,0,3,1,1,8,6,5,7,5,7,5,1,0,6,6,1,0,0,1,3,0,0,1,1,0,1,0,1,41
29,0,9,6,4,0,1,14,4,3,4,4,3,3,1,0,3,3,1,0,0,0,5,1,0,0,0,1,1,0,1,59
25,0,4,3,4,0,1,14,7,8,7,7,6,3,0,1,5,6,0,0,1,1,2,1,1,0,1,0,1,1,0,59
27,1,6,1,2,1,1,12,4,4,5,4,3,5,0,1,3,5,0,1,0,1,4,1,1,1,1,0,0,0,0,35
24,1,3,1,0,0,1,8,9,9,10,8,7,9,0,1,3,6,1,0,0,1,4,1,1,0,1,0,1,0,1,57
22,1,4,1,1,0,1,12,9,10,9,9,5,4,0,0,4,9,1,0,1,1,1,0,0,0,0,1,1,0,1,58
31,1,13,10,2,0,1,8,4,5,4,5,8,8,0,1,6,7,0,1,0,0,7,1,0,1,1,0,0,1,1,50
41,0,21,7,2,0,0,10,5,6,5,6,7,8,1,0,3,5,1,1,0,1,5,1,0,0,0,1,1,0,0,64
31,1,11,5,0,1,0,8,8,7,9,8,8,5,0,0,3,6,0,1,0,0,6,0,1,0,0,0,1,0,1,49
37,0,19,12,2,1,1,12,9,9,9,9,5,8,0,0,5,5,0,1,0,1,1,1,1,0,1,0,1,1,1,76
32,0,11,3,1,1,1,12,6,6,6,5,5,7,1,0,9,6,0,0,1,0,0,1,1,1,1,1,0,0,1,50
43,1,25,19,3,1,1,8,8,8,7,9,4,8,1,0,3,3,0,0,1,0,0,1,1,0,0,1,0,1,0,62
25,0,5,3,3,0,0,8,7,8,6,6,4,3,1,0,7,3,1,0,0,0,2,0,1,0,1,0,0,0,0,41
49,1,31,18,2,1,1,12,5,4,4,6,8,3,0,1,6,8,0,0,0,0,1,1,1,0,0,1,1,1,1,82
18,1,0,0,2,1,0,10,9,8,9,10,7,6,1,1,4,2,1,0,0,1,7,0,1,0,0,1,1,0,1,53
27,0,8,3,4,1,1,8,8,7,8,9,9,4,1,0,6,7,1,1,1,0,1,0,1,0,0,0,0,0,1,58
26,1,6,5,1,0,1,12,8,9,7,7,7,3,0,1,6,3,0,0,0,0,4,1,0,0,1,0,1,1,0,55
36,1,16,7,0,0,1,8,4,5,5,4,7,8,0,0,1,8,1,0,0,1,5,1,1,0,0,1,0,1,1,64
23,1,5,3,2,0,1,8,7,8,8,7,9,9,1,1,7,7,1,1,1,0,6,0,0,0,1,0,0,0,0,60
34,1,13,9,4,1,1,12,4,3,5,4,7,5,0,1,7,5,1,1,0,1,0,0,0,0,1,0,0,1,1,65
39,1,19,10,4,1,0,10,7,8,6,7,3,6,1,0,3,8,1,1,1,1,2,1,1,0,0,0,1,0,1,61
22,1,4,2,2,0,1,10,4,5,3,5,4,7,1,0,1,6,0,0,1,0,5,1,1,1,1,0,0,0,1,46
18,0,0,0,2,1,1,10,8,7,7,9,9,6,0,1,7,7,0,0,0,1,3,0,1,1,0,1,1,0,0,48
33,0,14,6,4,1,0,8,7,7,6,8,9,9,1,1,2,3,0,1,0,0,3,1,1,0,1,0,1,0,1,69
34,1,13,10,1,0,0,12,7,7,7,7,7,8,1,1,2,3,1,1,0,0,6,0,0,1,0,1,0,1,0,63
18,1,0,0,2,1,0,8,7,7,7,7,6,8,0,0,6,4,0,1,0,1,1,0,1,0,0,0,0,1,1,35
18,0,0,0,1,1,0,10,9,10,8,8,6,9,1,1,4,3,0,1,0,0,2,0,0,1,1,0,0,1,0,58
20,0,2,0,2,1,1,14,6,6,5,5,9,8,0,1,8,8,1,1,0,1,5,1,1,0,1,1,1,0,1,64
36,1,15,5,2,1,0,10,5,6,4,4,3,6,0,1,5,3,0,1,0,1,4,1,0,0,1,0,1,1,1,53
31,0,12,7,2,1,1,8,7,6,7,6,9,8,0,0,4,9,0,1,0,0,1,1,0,1,1,1,0,0,0,58
18,0,0,0,4,1,1,10,9,10,10,8,7,4,0,0,1,6,1,0,0,1,3,0,1,0,1,1,0,0,1,56
30,0,9,3,2,1,0,10,5,4,6,4,6,8,1,1,5,2,0,0,1,0,1,1,1,0,1,0,1,1,0,53
25,0,5,3,3,1,0,10,8,9,7,8,6,7,1,1,7,5,1,0,0,0,2,0,0,1,1,1,0,0,1,58
36,1,16,11,0,1,1,10,7,7,8,7,5,6,1,0,8,7,0,0,1,0,6,0,1,1,1,1,1,1,1,71
22,1,1,0,0,0,1,10,7,8,6,6,9,9,1,1,9,1,0,1,1,1,3,1,0,0,0,0,0,0,0,56
25,1,5,1,1,0,1,8,5,6,4,4,5,9,0,0,5,7,1,1,1,1,0,1,1,1,1,0,0,1,1,55
26,1,5,4,3,0,0,8,6,6,7,5,3,5,1,1,7,4,1,0,0,0,1,0,0,0,1,1,1,0,0,31
32,0,13,7,3,0,1,12,9,9,9,9,8,8,0,0,1,6,1,1,1,0,7,0,0,0,0,0,0,0,1,77
18,0,0,0,1,0,1,8,4,4,4,3,9,7,0,0,4,6,1,0,0,1,3,1,1,1,1,1,1,1,0,49
27,1,6,2,2,0,1,12,8,7,8,8,3,4,0,0,3,4,1,0,1,1,0,1,0,0,1,1,0,0,1,57
47,1,26,14,2,1,0,8,4,4,3,4,7,3,0,1,8,7,1,0,1,0,2,0,0,0,0,1,0,0,1,41
37,1,18,12,4,1,1,8,4,5,3,3,9,6,1,0,9,2,0,1,0,0,5,0,1,0,1,0,1,0,0,75
27,1,6,4,0,0,0,12,5,6,6,6,7,8,0,1,9,3,0,1,1,0,3,0,1,0,1,1,1,0,1,64
28,1,10,4,0,1,1,8,9,10,9,8,8,9,0,1,6,1,1,0,1,0,2,1,0,0,1,1,1,0,1,58
23,0,3,2,3,1,0,10,7,6,8,6,8,6,0,0,5,7,1,0,1,1,5,1,0,1,1,0,0,0,0,50
28,0,8,7,2,0,1,8,5,6,5,6,9,5,0,1,3,8,1,0,1,0,5,0,0,0,1,1,1,0,0,47
33,0,15,10,3,0,0,10,8,9,9,9,3,4,1,0,6,7,1,1,1,1,1,1,0,0,1,0,1,0,0,64
27,1,6,3,0,1,0,10,4,4,5,4,5,3,0,0,2,6,0,0,0,0,2,1,1,0,0,0,0,0,0,31
18,0,0,0,2,0,1,6,6,5,5,7,5,6,1,1,6,8,0,0,0,0,4,1,1,1,0,0,0,0,0,44
30,1,11,9,4,0,0,6,8,7,7,7,4,6,0,1,4,3,0,0,0,0,3,1,0,1,0,0,1,0,0,54
20,0,0,0,2,1,1,10,9,8,10,8,7,4,1,1,9,2,1,1,1,0,2,0,0,0,1,1,1,0,0,55
26,0,6,3,4,1,0,8,5,4,4,6,3,7,1,1,1,9,0,0,0,0,3,0,0,0,1,0,1,1,0,54
30,0,10,8,3,1,1,12,5,5,6,5,5,7,1,0,1,6,0,1,1,0,4,1,1,1,0,1,0,1,0,69
30,1,10,8,3,1,1,10,7,8,7,8,8,5,1,1,6,7,1,0,1,0,0,0,0,1,1,0,1,1,1,53
28,0,8,3,2,0,1,8,7,8,8,7,4,6,0,1,3,7,0,1,0,1,6,0,0,1,0,0,1,0,1,51
28,1,7,5,2,1,0,6,7,7,6,6,8,5,1,0,8,1,1,1,1,1,4,1,1,1,0,1,1,1,0,57
25,1,5,2,4,1,0,8,7,6,6,7,8,9,1,1,2,7,0,0,0,0,5,1,1,0,0,1,0,0,0,61
37,1,19,6,0,1,0,8,9,10,10,10,8,8,0,1,1,3,1,0,0,0,4,0,0,0,0,1,0,1,0,92
28,1,9,4,1,0,1,10,6,6,6,7,3,3,1,1,1,9,0,0,0,0,5,0,1,0,1,1,0,0,1,45
21,0,2,1,3,0,1,12,7,8,8,6,8,8,1,1,7,5,1,1,1,0,4,0,1,0,1,0,1,1,1,74
33,1,13,8,1,0,1,12,5,6,6,6,4,3,1,0,9,3,1,0,1,1,1,0,0,1,0,0,1,1,0,57
31,0,10,6,1,1,0,12,4,5,5,5,5,4,1,1,2,1,0,1,1,0,5,1,0,1,0,0,1,1,1,50
25,0,7,4,2,0,0,12,8,8,7,9,7,7,1,0,6,8,0,0,1,1,6,1,1,0,1,0,0,1,0,66
24,0,6,2,4,1,1,14,7,6,7,8,4,3,1,0,6,2,0,0,0,1,2,1,1,1,1,1,1,1,0,49
26,1,5,4,4,0,0,8,5,6,6,5,4,8,1,0,6,3,1,0,0,0,6,1,0,1,1,1,0,0,1,54
26,1,5,2,3,0,1,6,7,7,6,7,4,8,0,1,3,5,1,0,0,1,1,1,0,1,1,0,0,1,0,46
32,1,13,6,1,1,0,8,6,6,7,5,3,9,1,1,5,1,0,1,1,1,6,1,1,1,1,1,1,1,0,54
18,0,0,0,1,1,0,8,9,8,9,10,6,7,0,1,3,5,1,0,0,1,5,0,0,0,0,1,1,1,0,38
18,1,0,0,3,0,0,12,5,6,6,5,4,6,1,0,6,9,1,1,1,1,0,1,1,0,1,1,0,1,0,45
32,1,11,8,3,0,0,8,9,8,10,9,7,9,0,1,2,5,1,0,1,1,6,1,1,0,1,1,1,1,1,56
34,1,15,6,2,0,0,6,5,6,5,6,3,8,0,0,4,1,0,0,0,0,6,1,0,0,0,1,1,0,0,49
28,0,8,4,2,1,1,12,7,6,8,8,5,8,0,1,5,2,1,0,1,0,0,0,1,1,1,0,1,1,0,74
31,0,10,8,0,1,1,12,9,8,9,10,9,5,1,1,8,7,0,1,0,1,4,1,1,1,1,1,1,0,0,69
36,1,15,10,1,1,1,10,5,4,4,4,3,9,1,1,6,8,0,1,1,1,3,1,1,1,1,0,0,1,1,67
33,0,12,5,4,0,1,10,7,7,8,7,5,6,1,1,6,9,1,0,0,1,0,1,0,0,0,0,0,1,0,55
32,1,11,7,4,1,1,14,5,6,4,4,3,6,1,0,5,9,1,0,0,1,5,0,1,0,0,0,0,1,1,59
36,0,17,9,2,0,1,12,9,8,10,9,8,3,0,1,8,7,0,0,0,1,7,0,1,0,1,0,1,1,0,79
28,1,8,4,0,1,1,12,5,6,5,5,7,9,0,0,9,5,0,0,0,1,0,1,0,0,1,1,0,1,0,64
23,1,2,1,4,1,1,12,4,3,5,4,3,6,0,0,9,8,0,1,1,1,7,1,1,0,1,1,0,0,1,44
29,0,11,7,2,0,0,12,6,6,5,5,5,8,0,1,9,7,0,1,0,1,3,0,1,0,1,0,0,0,0,62
29,0,8,5,0,1,0,6,4,4,5,5,3,5,1,0,4,1,1,0,1,0,4,1,1,0,0,0,0,1,1,47
47,1,28,25,4,1,1,8,7,8,6,6,6,3,1,1,7,1,1,0,1,1,5,1,1,0,1,1,0,0,0,70
30,0,11,7,0,1,1,8,5,4,5,5,7,9,0,0,5,4,1,0,0,0,5,1,1,1,0,1,1,0,1,68
27,0,6,3,1,1,1,8,8,8,8,9,9,4,1,0,6,7,0,1,0,0,2,0,1,0,1,0,1,1,1,54
37,0,18,15,3,0,1,12,8,8,8,7,3,6,0,0,6,4,0,0,0,0,2,0,0,1,1,1,0,0,0,67
22,1,1,0,3,1,0,14,9,9,9,9,5,5,1,1,4,5,1,0,1,1,3,0,0,1,1,1,0,0,1,58
29,0,9,2,2,1,1,14,9,8,10,8,3,7,1,1,6,2,0,0,1,0,4,0,0,1,1,0,1,0,1,72
32,1,11,3,0,0,1,12,8,8,7,9,3,3,0,1,6,3,1,0,0,0,6,0,1,1,0,1,1,1,1,52
18,0,0,0,3,1,0,10,6,7,5,6,9,5,1,1,3,3,0,0,1,0,0,0,0,1,1,0,1,1,1,52
24,0,3,1,4,1,1,10,5,5,4,5,8,7,1,1,6,4,0,0,0,1,4,1,0,1,1,0,1,1,0,45
21,1,0,0,0,0,1,6,5,6,4,5,8,5,1,1,3,3,0,1,0,1,0,1,1,1,0,0,1,0,0,39
30,0,11,8,4,1,1,14,6,7,7,5,8,5,0,0,7,6,0,1,1,1,2,1,1,0,0,0,1,0,1,54
39,0,18,9,1,0,0,6,9,9,9,8,8,8,0,0,7,2,1,0,0,1,5,0,0,1,1,0,0,1,0,63
37,1,16,6,2,1,0,10,8,7,7,9,6,6,1,1,4,9,0,0,1,0,7,0,1,0,0,1,0,0,1,65
27,0,6,3,2,1,0,12,5,5,5,6,5,4,0,1,6,6,1,1,0,0,3,1,1,0,0,0,0,1,1,43
25,1,5,1,1,1,1,10,5,6,4,5,6,3,0,1,4,7,1,0,1,0,0,0,0,1,0,0,1,0,0,47
33,0,13,5,0,1,0,12,8,8,8,7,8,3,1,1,7,4,0,1,0,0,5,0,1,1,1,0,0,0,0,60
30,0,11,4,0,0,1,8,4,5,5,3,3,8,0,1,3,2,1,1,0,0,2,0,1,1,0,1,1,0,1,47
28,1,9,6,4,1,1,8,4,4,4,4,6,3,0,0,6,5,1,0,1,0,0,0,1,1,1,0,0,0,0,51
31,0,13,8,0,1,1,10,7,8,8,8,7,6,0,1,8,8,1,1,0,0,1,0,1,0,1,0,0,0,1,70
31,0,10,8,1,0,1,14,7,7,7,7,5,9,1,1,9,4,1,0,0,0,4,1,0,0,1,1,0,0,1,74
34,0,14,10,2,0,0,8,5,6,6,4,8,8,0,0,2,8,1,1,1,1,2,1,1,0,1,1,1,0,1,64
25,1,5,3,0,0,0,12,7,6,8,6,6,7,1,1,5,8,0,0,0,1,2,0,0,0,0,1,0,0,0,52
32,0,13,6,4,0,1,10,5,6,5,6,9,4,1,0,7,4,1,0,1,0,3,1,0,1,1,1,0,0,0,51
18,0,0,0,1,0,0,8,4,4,4,3,5,5,0,1,4,3,1,0,1,1,4,0,0,0,1,1,1,1,1,52
47,1,27,22,3,1,1,6,7,7,8,8,7,5,0,1,1,3,0,0,1,0,4,1,0,1,1,1,0,1,1,71
24,0,5,3,0,1,0,6,5,4,4,5,7,3,1,1,1,8,1,0,0,1,2,0,0,1,1,1,0,1,1,38
31,1,13,5,3,0,1,10,4,4,5,4,5,3,1,0,8,3,1,0,1,0,0,1,1,1,1,0,0,1,0,55
19,1,0,0,4,0,1,8,9,9,9,9,8,6,1,0,7,4,1,0,0,1,0,0,1,1,1,0,0,1,0,49
21,1,3,2,1,1,1,8,6,6,6,7,5,7,0,1,8,5,1,1,0,1,7,1,0,1,0,0,0,0,0,41
25,0,4,2,2,0,0,10,8,9,7,8,5,3,0,0,6,6,1,1,1,0,0,0,1,1,1,0,1,0,1,40
37,1,19,7,3,0,1,12,7,7,7,8,7,3,1,0,3,9,1,1,1,1,1,1,0,0,0,0,0,0,1,56
25,0,4,1,2,1,0,14,8,8,7,8,6,4,1,1,2,2,1,1,0,1,1,1,0,0,0,0,1,1,0,64
45,0,26,8,2,1,0,14,6,7,7,6,3,4,0,1,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,72
33,1,14,7,0,0,1,8,9,8,9,10,3,3,0,1,2,4,1,1,0,0,1,1,0,1,1,0,0,0,1,47
33,0,13,8,3,0,0,8,9,8,9,10,7,5,0,1,7,3,0,1,0,0,6,1,0,0,0,0,0,0,1,51
20,0,2,1,3,1,0,10,9,8,9,8,5,6,0,1,5,1,0,0,1,1,6,1,1,1,1,0,0,1,1,54
33,1,15,12,2,1,1,10,5,5,5,4,5,9,0,1,2,9,0,0,1,1,3,0,1,1,0,1,1,0,0,71
23,1,5,3,2,0,0,10,6,5,5,6,4,7,0,0,9,4,1,0,0,1,6,1,1,0,1,1,1,0,0,44
20,1,1,0,1,0,1,12,5,5,5,5,4,7,0,1,8,5,1,1,1,1,6,0,1,1,1,0,1,1,1,52
36,0,17,6,0,0,1,10,9,9,9,10,5,8,0,1,1,7,0,0,1,1,4,1,0,1,1,1,1,1,0,73
31,0,12,10,4,1,0,8,9,9,10,8,3,6,0,1,9,5,1,0,1,0,0,1,1,1,1,1,1,0,1,45
25,1,4,2,1,0,0,12,6,6,6,5,3,4,1,0,1,8,0,1,0,0,7,0,0,0,0,0,0,0,0,52
36,0,18,8,4,1,0,10,9,8,9,8,8,7,1,1,5,5,0,1,0,1,2,1,0,0,0,1,0,0,1,73
20,0,1,0,0,1,0,8,9,8,10,9,6,5,1,0,6,6,0,0,1,0,1,0,0,1,1,1,0,0,1,43
28,0,9,6,0,1,1,8,5,4,5,6,3,3,0,0,1,5,0,0,0,0,4,0,1,1,1,0,0,0,0,42
18,1,0,0,0,1,1,12,9,8,10,8,9,3,1,1,2,6,0,0,0,1,3,0,1,1,0,1,0,1,1,58
28,1,9,2,2,0,1,12,9,8,8,10,5,9,0,1,7,2,1,1,0,1,7,1,1,1,1,0,1,0,1,72
18,0,0,0,2,0,1,14,9,10,9,8,9,7,0,0,7,4,0,0,1,0,5,1,1,1,1,1,1,0,0,67
18,1,0,0,4,0,1,8,4,3,4,5,6,5,1,1,1,7,0,1,1,0,4,0,1,0,0,1,0,1,1,29
25,0,7,4,2,1,0,14,4,4,3,5,4,9,1,0,4,6,1,1,1,0,1,0,1,1,1,0,1,0,0,58
26,1,8,6,4,0,1,10,9,8,10,8,4,9,0,0,5,7,1,1,0,0,6,1,0,0,0,0,0,0,0,57
22,0,2,0,3,1,0,8,4,5,3,4,8,3,0,1,5,7,1,0,0,0,5,0,1,0,0,0,0,1,0,42
27,0,6,3,0,0,1,12,4,3,5,4,7,3,0,0,2,8,1,0,1,1,0,0,0,1,0,0,1,0,0,36
53,0,32,10,0,1,0,8,7,8,7,6,3,9,0,1,6,1,0,0,1,1,6,0,0,1,0,0,1,0,1,82
18,1,0,0,4,1,0,12,7,7,8,7,7,5,0,0,5,7,1,1,0,1,4,0,0,0,0,1,1,0,1,57
34,1,13,10,4,1,0,6,6,7,5,5,5,6,0,1,3,1,1,1,0,0,0,1,1,0,0,1,1,0,1,55
29,1,8,4,2,0,0,10,7,8,7,6,3,9,0,1,9,2,1,1,0,1,0,1,1,0,1,1,1,1,1,59
34,1,14,12,2,0,0,8,4,4,5,4,5,5,0,0,2,1,1,0,1,0,1,1,1,0,0,1,0,1,1,47
18,1,0,0,2,0,0,10,5,6,5,5,9,4,1,0,6,5,0,0,0,1,0,1,0,1,1,0,1,1,1,43
37,1,18,10,0,1,0,10,6,6,7,5,6,7,1,1,5,5,0,0,0,0,5,1,1,1,0,1,1,1,0,56
27,0,6,2,1,0,1,6,8,7,7,8,8,4,1,1,2,4,0,1,1,0,4,1,0,1,1,1,1,1,1,46
48,0,28,22,2,0,1,8,8,7,8,7,9,5,1,1,7,2,0,0,1,1,1,0,1,1,0,1,0,0,0,74
29,0,10,5,0,1,1,8,6,6,7,7,6,9,0,0,3,5,1,1,0,1,1,1,0,1,0,1,1,0,0,50
18,0,0,0,3,1,1,8,7,7,6,7,7,8,1,1,4,9,1,0,0,1,1,0,1,0,1,0,0,0,1,57
18,1,0,0,4,1,1,8,6,5,5,5,4,6,1,0,6,8,1,0,1,1,6,1,1,1,0,0,0,1,0,47
18,0,0,0,2,1,0,14,7,6,8,7,9,6,0,0,6,5,1,0,1,0,6,1,0,1,1,1,1,1,0,63
36,0,17,8,4,0,0,12,9,9,8,9,8,9,0,0,1,7,0,0,0,1,6,1,1,0,1,0,0,1,1,81
26,1,7,4,2,1,0,6,9,10,10,9,7,5,0,1,6,2,0,1,1,0,2,1,0,0,0,0,1,0,0,63
38,1,18,7,1,0,0,12,5,5,4,4,5,7,1,0,6,8,0,1,1,1,2,0,1,0,1,1,1,0,0,71
41,0,22,15,2,0,1,14,4,4,4,4,8,9,0,0,9,1,0,1,0,0,3,0,1,0,1,0,1,0,0,90
31,1,12,7,2,0,1,10,6,7,6,6,9,5,1,1,4,6,0,1,0,0,1,1,1,1,1,1,0,1,1,63
40,0,21,7,2,1,0,14,9,9,10,10,4,4,0,0,8,7,1,0,0,0,4,0,1,1,1,0,1,1,0,79
29,1,10,6,0,1,1,10,5,4,6,6,9,6,1,0,9,4,1,0,1,0,5,0,0,1,1,1,1,1,0,64
18,0,0,0,4,1,0,10,6,7,7,6,9,5,1,0,5,9,1,1,0,1,0,0,1,1,0,1,0,0,1,33
18,0,0,0,1,1,1,8,9,8,10,8,8,4,1,0,2,6,1,1,1,1,3,1,1,1,1,1,1,1,0,49
46,0,27,14,1,1,1,14,6,5,5,6,3,7,0,1,7,1,0,0,0,0,1,1,0,0,0,0,1,0,0,80
26,0,5,3,1,1,1,10,5,6,6,5,4,9,1,0,1,1,0,0,1,0,6,0,0,1,1,1,0,0,0,43
25,1,6,2,2,0,1,8,9,8,10,9,4,6,1,1,4,2,1,1,0,1,2,0,0,1,1,1,0,0,1,62
25,0,7,2,4,1,1,12,7,7,8,6,8,6,0,1,7,3,0,0,1,1,5,1,0,0,0,1,0,1,1,52
18,0,0,0,4,1,1,12,8,9,8,9,9,4,1,1,4,3,1,0,1,0,3,1,1,1,1,1,0,1,0,58
43,0,25,15,3,1,1,6,9,9,9,10,9,3,1,1,5,7,0,1,0,0,3,1,0,0,0,1,0,0,0,61
39,1,19,11,4,0,0,14,8,7,7,7,9,8,1,0,9,2,0,0,1,1,5,0,0,1,0,0,0,1,0,78
34,1,14,8,4,0,1,8,9,10,10,10,7,3,0,0,6,6,0,0,0,1,2,0,0,1,1,0,0,1,1,62
32,1,12,9,2,1,1,14,6,6,7,5,4,4,0,1,9,9,0,1,0,0,6,1,1,1,0,0,1,0,0,66
24,0,6,4,4,0,1,12,6,6,7,7,7,8,1,0,1,7,1,0,0,1,2,0,0,1,0,0,1,1,0,66
26,0,8,6,4,1,0,8,6,5,5,5,3,3,1,1,6,7,0,0,0,0,1,1,1,1,1,0,0,0,1,48
38,1,17,9,4,0,1,8,4,4,4,5,4,7,1,1,4,7,1,1,1,1,0,0,0,0,0,1,1,0,1,64
32,1,12,5,3,1,0,6,5,4,6,4,3,7,0,1,3,2,0,0,0,0,6,0,1,0,0,0,1,0,1,44
31,0,11,9,4,1,1,14,4,3,4,5,3,3,0,1,1,5,1,0,0,1,2,0,1,1,0,1,0,0,1,58
33,1,13,10,2,0,0,12,9,10,9,8,7,7,1,1,2,6,0,1,1,0,1,1,1,0,0,0,0,1,1,70
18,1,0,0,0,0,1,12,6,7,6,7,6,4,1,1,2,3,0,1,1,1,6,1,0,1,1,0,0,1,1,50
26,0,8,6,4,0,1,12,4,5,5,3,3,7,1,1,7,8,0,1,0,0,7,0,1,0,0,1,0,1,1,59
21,0,0,0,0,0,1,12,7,8,7,6,8,9,0,1,5,1,0,1,0,1,4,0,0,0,1,1,1,1,0,69
27,1,9,6,4,0,1,8,6,7,5,7,6,7,1,1,7,5,0,1,1,1,6,0,1,1,1,1,1,0,1,53
39,0,18,16,3,0,0,10,6,5,7,6,7,8,1,1,1,6,1,0,1,1,5,0,0,0,0,1,0,0,1,72
34,1,13,8,1,0,0,12,8,7,9,9,3,8,1,1,5,1,1,0,1,1,2,0,1,0,1,1,0,0,1,56
29,0,10,4,0,0,1,14,9,9,10,9,5,5,1,1,8,8,0,0,0,0,2,0,1,1,0,0,0,0,1,76
28,1,7,2,4,1,1,12,6,6,5,6,9,8,1,1,3,1,1,1,1,0,6,1,1,0,1,0,0,1,1,60
32,1,12,5,3,0,0,12,5,6,6,5,9,6,0,0,8,5,1,1,0,0,6,1,1,0,0,1,0,0,0,52
36,0,17,6,4,0,0,10,5,5,6,5,5,6,0,0,6,9,0,0,1,0,6,1,0,1,1,0,0,1,1,54
41,0,21,14,0,0,1,8,9,9,10,8,4,8,0,0,5,2,1,1,0,1,7,1,1,0,0,1,1,0,0,68
45,0,27,19,0,1,0,12,4,5,3,4,4,6,0,0,3,2,1,1,1,1,6,0,1,1,0,1,0,0,1,64
27,0,9,3,0,1,0,10,4,5,5,3,7,9,1,1,4,6,0,0,0,1,5,1,1,0,1,0,0,0,0,65
29,1,10,5,2,0,0,8,7,6,8,6,4,3,0,0,5,3,0,0,0,1,5,0,0,0,0,1,1,0,0,51
31,0,13,9,1,1,0,6,6,6,6,7,5,3,0,0,4,7,1,0,1,0,0,0,1,1,0,0,0,1,1,45
30,1,11,4,1,0,1,8,4,5,3,3,5,7,0,0,4,5,0,1,1,1,7,0,1,1,1,0,0,0,0,50
27,0,8,4,0,1,0,12,9,10,10,9,3,3,1,1,5,6,1,0,1,1,7,0,0,0,1,1,0,0,1,51
25,1,6,3,0,1,0,10,9,8,9,8,7,7,1,1,1,6,0,1,1,1,6,1,1,0,0,1,1,1,1,69
49,0,30,9,1,0,1,8,4,3,3,3,6,9,1,1,5,2,0,1,1,0,7,1,1,0,0,0,1,1,1,79
19,0,1,0,2,0,1,10,7,7,8,8,4,7,1,0,3,2,0,1,0,1,4,0,0,1,1,1,1,1,1,44
34,0,13,6,4,1,0,10,4,3,5,4,6,4,0,1,6,5,1,0,1,1,7,1,0,1,0,0,0,1,1,38
27,0,9,4,2,0,0,6,7,8,6,8,5,9,0,1,3,4,1,0,1,0,4,1,1,1,1,0,0,0,1,48
18,0,0,0,0,1,0,12,5,5,6,5,9,7,0,1,7,1,1,1,0,1,4,0,1,1,1,0,1,0,1,50
27,1,6,2,0,1,1,14,8,9,9,8,5,4,0,0,9,8,0,1,0,1,0,0,1,1,1,1,0,0,1,57
28,1,8,6,3,1,1,12,8,7,8,9,9,8,1,1,2,6,0,0,1,0,7,0,1,0,1,0,1,1,0,81
28,1,8,3,2,0,1,12,7,7,8,8,6,7,0,0,6,2,0,0,0,0,4,1,0,0,0,0,0,1,1,59
27,0,7,3,1,0,0,12,8,9,9,9,6,7,1,1,9,6,1,0,1,1,4,1,1,0,1,1,0,1,0,59
34,0,14,10,4,1,1,12,4,4,3,5,7,5,0,1,5,4,1,1,1,0,1,1,1,0,0,0,0,1,1,62
21,0,0,0,2,1,1,14,6,7,7,5,5,3,0,1,8,7,1,1,1,0,6,0,0,0,0,1,1,1,1,55
24,1,6,4,2,1,1,8,6,7,6,6,7,9,0,0,5,8,0,1,0,1,3,1,1,0,0,1,0,0,0,60
31,0,13,9,2,0,1,12,7,6,8,6,8,3,0,0,6,2,0,1,0,0,0,1,0,1,1,0,1,1,1,54
20,1,1,0,1,1,1,10,5,5,4,4,5,3,0,1,3,3,1,0,1,1,7,0,0,1,1,0,1,0,1,39
31,0,12,7,0,0,1,10,6,7,6,5,3,5,0,1,7,3,0,0,1,1,1,0,1,1,0,1,1,0,0,54
18,1,0,0,4,1,1,12,4,4,5,3,3,5,0,1,8,5,1,1,1,0,7,1,1,0,1,1,0,1,1,46
19,0,0,0,1,1,0,8,7,8,6,8,9,8,0,0,1,7,0,0,0,0,1,1,1,0,0,1,0,1,0,47
38,1,18,10,0,0,1,10,5,6,5,6,7,8,1,1,5,1,1,0,0,1,0,0,0,1,0,0,0,1,0,53
26,0,5,1,0,1,0,8,8,7,7,7,9,5,1,1,4,4,1,1,1,0,7,0,0,1,0,0,0,0,1,49
33,0,13,7,1,0,0,8,8,7,7,9,3,4,1,0,9,9,1,0,1,0,0,1,1,1,0,0,0,1,0,51
21,1,2,1,0,1,1,10,4,4,3,3,9,5,1,1,7,9,0,1,0,1,7,0,0,0,0,1,1,1,1,46
19,1,1,0,2,0,0,12,5,4,4,6,4,7,1,1,6,6,1,1,1,1,0,1,1,0,0,0,0,1,1,47
18,0,0,0,3,1,1,14,4,5,3,3,5,4,0,1,1,3,1,1,0,1,6,1,0,1,0,1,0,0,1,55
36,0,16,7,1,1,1,14,4,5,4,5,8,8,0,0,7,9,0,1,1,0,7,0,1,0,1,1,0,1,0,64
