age,gender,work_experience,canada_workex,dep_num,canada_born,citizen_status,level_of_schooling,fluent_english,reading_english_scale,speaking_english_scale,writing_english_scale,numeracy_scale,computer_scale,transportation_bool,caregiver_bool,housing,income_source,felony_bool,attending_school,currently_employed,substance_use,time_unemployed,need_mental_health_support_bool,employment_assistance,life_stabilization,retention_services,specialized_services,employment_related_financial_supports,employer_financial_supports,enhanced_referrals,success_rate
25,1,6,2,2,1,1,8,6,6,7,6,6,7,0,0,4,3,0,1,1,0,5,0,1,0,1,0,1,0,0,50
24,1,4,3,1,0,1,14,4,4,5,3,9,3,0,1,2,8,1,1,1,0,5,1,1,0,1,0,1,0,0,37
29,1,8,6,0,1,1,12,5,5,6,5,8,6,1,1,2,3,0,1,1,0,7,1,0,0,0,0,1,1,1,64
39,1,20,8,0,1,0,10,4,3,3,3,5,7,1,0,6,8,1,1,0,1,1,1,1,1,1,1,0,0,1,49
34,1,13,9,0,0,1,10,7,8,8,6,6,3,0,0,9,3,0,1,0,0,1,0,1,1,0,0,1,1,0,61
27,0,9,5,0,0,0,8,5,4,6,4,5,6,0,0,6,4,0,0,1,1,4,1,0,0,1,1,0,0,1,42
36,1,17,15,4,1,0,8,6,7,5,6,4,8,1,1,4,4,1,1,1,1,2,0,0,1,1,0,0,1,1,57
18,0,0,0,1,1,1,8,4,3,5,5,5,7,0,1,9,5,1,1,0,1,1,1,0,0,0,1,0,1,1,15
39,1,19,13,1,1,1,8,8,8,7,8,3,3,1,1,2,4,1,1,0,1,5,0,1,1,1,1,1,1,1,43
18,0,0,0,4,0,0,8,6,5,5,7,8,7,0,0,6,7,1,1,0,1,5,0,0,1,0,0,1,0,1,31
27,1,9,4,4,0,1,12,6,5,7,6,7,6,1,0,7,4,0,1,0,1,7,0,0,0,0,1,0,1,0,51
21,0,0,0,4,1,1,10,5,4,6,6,7,9,0,1,3,1,1,0,1,1,0,0,0,1,1,1,0,1,1,50
19,1,1,0,1,1,0,8,9,9,9,10,6,3,0,1,4,5,0,0,1,0,3,1,0,0,0,1,1,0,1,62
39,0,19,8,3,1,1,12,6,5,6,6,8,6,1,1,7,8,0,1,0,0,7,1,0,1,1,0,1,0,0,71
26,0,5,1,2,1,1,10,4,3,3,4,9,8,1,1,9,6,0,0,1,1,6,1,0,1,1,1,0,1,0,63
32,0,12,8,4,1,1,14,8,8,7,9,4,5,0,0,5,4,0,1,1,1,5,1,0,1,1,0,1,1,0,59
29,1,9,6,4,1,0,12,7,8,7,6,6,4,1,0,2,4,0,0,0,1,3,0,0,0,0,0,0,0,1,56
33,1,15,7,1,1,0,8,8,7,7,9,5,9,0,1,8,1,0,1,1,1,3,1,1,1,1,0,0,1,1,66
30,1,9,7,1,1,0,10,4,4,4,5,7,5,0,0,9,1,1,1,1,1,7,0,1,0,0,0,1,0,1,32
19,0,0,0,2,1,1,10,5,4,6,4,5,7,0,1,2,3,0,1,1,0,4,1,1,1,1,1,1,1,1,62
37,1,17,8,0,0,1,6,4,4,5,5,7,6,0,1,1,4,0,0,0,1,1,0,1,0,1,0,1,0,0,59
26,0,6,5,1,0,0,6,9,10,10,8,7,3,1,0,4,4,1,1,0,1,7,0,1,0,0,1,0,1,1,26
18,1,0,0,2,1,1,8,9,10,8,8,7,9,0,0,1,2,0,0,1,0,5,0,0,0,1,0,0,1,1,69
26,0,7,3,1,1,0,8,9,8,10,9,8,6,0,0,1,9,1,1,0,1,5,0,0,0,0,0,0,1,0,22
42,0,23,14,1,0,0,10,6,6,5,7,9,7,1,1,5,8,0,1,0,1,2,0,0,0,0,0,0,1,1,71
36,0,16,12,1,0,1,10,5,6,6,6,9,3,1,1,7,3,0,0,1,1,0,0,1,0,1,1,0,0,0,65
27,1,8,2,3,0,0,8,9,10,8,8,9,9,0,0,3,2,1,1,0,0,7,0,1,0,0,1,1,0,0,58
27,0,8,6,3,0,1,12,7,7,6,8,3,5,0,0,7,1,1,0,0,1,3,0,0,1,0,0,0,1,0,33
27,1,8,6,4,1,1,10,7,6,7,6,8,6,0,0,5,9,0,1,1,0,6,1,1,0,0,0,0,1,0,69
46,0,27,11,3,1,1,8,4,5,4,5,5,4,0,1,8,5,1,0,1,0,3,0,0,0,1,1,0,0,0,62
33,1,13,9,2,0,0,6,9,10,9,10,9,9,1,1,7,8,0,0,0,0,0,1,0,0,1,1,1,0,0,77
33,0,14,7,1,1,1,6,6,7,5,5,8,8,0,0,1,4,1,1,0,1,3,1,1,1,1,1,1,1,1,50
38,0,19,10,3,1,1,10,7,6,7,6,9,8,1,0,1,2,1,1,1,1,4,0,0,0,1,0,1,1,1,61
31,0,13,10,1,1,1,8,8,9,8,9,6,7,0,1,7,5,0,1,1,1,7,1,1,0,0,1,0,1,1,53
27,1,7,6,0,0,1,10,5,5,5,6,4,7,1,0,6,8,1,1,1,1,1,1,0,1,0,1,1,0,0,42
28,0,7,2,4,0,0,10,8,7,7,7,6,6,1,1,9,6,0,0,0,0,1,1,0,0,1,0,0,1,1,72
29,0,8,4,3,1,0,10,7,8,6,7,8,5,0,0,8,8,0,0,0,0,2,0,1,0,1,1,0,1,1,63
29,1,11,6,1,0,1,8,7,7,7,7,5,5,1,1,6,3,1,0,1,1,7,1,1,1,0,0,0,1,0,35
35,1,17,8,0,0,1,8,4,4,4,5,4,4,1,1,6,5,1,0,1,1,7,0,1,0,0,0,0,0,1,42
30,0,10,5,4,0,0,10,4,3,3,5,6,4,1,0,9,2,0,0,0,1,4,0,1,0,0,1,0,1,0,44
35,1,14,4,4,1,1,12,9,9,8,10,4,6,1,0,4,3,1,1,0,0,7,1,0,0,0,1,0,0,1,58
29,1,10,7,0,1,1,12,5,4,5,4,5,3,0,1,9,7,0,1,1,1,2,0,0,0,1,1,0,0,0,59
30,0,12,6,3,1,0,10,9,8,9,10,7,5,1,0,8,1,1,0,0,0,3,1,0,1,0,0,0,1,0,49
18,1,0,0,3,0,0,10,4,3,4,5,5,9,0,0,3,8,1,1,0,1,5,0,1,0,0,0,0,1,0,36
37,0,17,13,1,0,1,10,6,6,5,7,9,9,1,0,4,5,1,0,0,1,6,1,0,1,1,0,0,0,1,50
32,0,13,10,2,1,0,12,5,4,5,5,3,9,0,1,7,2,1,0,1,0,1,0,1,0,0,1,0,1,0,54
37,0,17,10,1,0,0,6,6,5,5,7,4,3,0,1,3,3,1,1,1,0,6,1,0,1,1,1,0,1,1,41
18,1,0,0,1,0,1,14,9,9,10,10,5,3,1,1,3,4,0,0,0,0,2,1,1,0,1,0,0,1,0,63
46,1,25,17,1,0,1,12,4,3,4,3,7,6,0,0,8,2,0,1,1,0,6,0,0,1,1,1,0,0,1,80
28,0,7,3,0,0,0,12,5,6,6,5,7,4,1,1,5,5,1,1,1,0,2,1,0,1,0,0,0,0,1,54
38,0,17,7,4,1,1,6,9,9,8,8,5,3,0,0,5,7,0,0,1,1,4,0,0,0,0,0,0,1,1,51
21,1,0,0,4,1,1,10,7,7,8,8,6,6,1,0,8,9,0,0,0,1,6,0,1,0,1,0,0,0,1,44
34,1,15,4,2,0,0,10,9,9,9,10,5,4,1,1,6,1,0,0,1,0,5,0,1,1,1,1,0,0,0,70
21,0,2,0,3,1,1,8,8,9,9,9,7,3,0,1,5,6,0,1,1,1,3,0,0,0,0,0,0,1,0,47
25,0,5,1,1,1,0,8,7,6,8,8,5,3,0,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,1,55
45,0,26,10,0,1,0,12,6,6,7,7,3,9,1,0,5,1,1,0,0,0,4,1,0,0,0,1,1,1,1,60
28,1,10,3,0,0,1,10,7,7,6,6,6,4,1,0,8,2,1,1,1,1,4,1,1,0,0,0,1,0,0,44
31,0,13,11,1,1,0,10,9,9,9,10,5,8,1,1,9,8,1,1,1,1,3,1,0,1,1,1,1,1,0,61
36,1,15,7,0,0,1,6,7,8,6,8,7,4,1,0,6,6,0,1,1,0,7,0,0,0,0,0,1,0,0,58
33,0,15,5,0,1,1,12,8,9,9,8,5,7,0,1,3,1,0,1,0,0,0,0,1,0,0,1,1,1,0,88
31,1,11,4,1,1,1,12,9,10,10,9,9,9,0,1,8,6,1,1,1,1,4,0,0,1,0,1,1,0,1,70
32,1,13,11,2,1,1,10,8,7,7,9,5,7,0,1,5,7,1,1,0,1,2,1,1,0,1,0,0,0,1,48
49,0,30,18,0,1,0,10,7,6,6,8,4,6,0,0,2,2,0,0,0,1,2,1,1,1,0,0,1,1,0,65
29,1,10,5,4,0,1,10,8,9,9,9,5,6,1,1,1,4,0,1,0,0,7,0,0,0,1,1,1,0,1,62
31,1,13,10,4,1,0,10,7,6,7,8,3,5,1,1,8,7,0,1,1,0,2,0,0,0,1,0,0,0,1,73
38,0,19,10,4,1,1,8,5,6,4,6,7,7,0,1,2,6,0,0,1,0,5,0,1,1,1,1,1,1,1,73
38,1,17,8,1,1,1,14,7,6,8,8,8,4,1,1,3,8,0,1,1,0,5,0,0,1,0,1,0,1,0,71
39,1,18,7,4,1,0,10,4,3,5,3,4,7,1,0,9,6,0,0,0,0,6,0,1,1,1,1,0,1,1,66
35,0,14,7,3,1,0,8,8,9,8,7,8,8,0,0,1,2,1,0,0,0,2,0,1,1,1,0,1,1,1,67
20,1,2,0,0,0,1,10,8,8,9,7,5,9,0,0,8,1,1,0,1,1,0,1,0,0,1,1,0,0,1,38
43,1,24,16,2,0,0,12,6,6,5,6,9,6,0,0,2,5,1,0,1,1,6,1,0,0,0,0,0,0,1,54
20,0,2,0,4,0,0,8,6,5,7,7,6,8,0,0,8,9,1,1,0,1,5,0,0,0,1,0,1,0,0,24
32,0,13,8,1,0,0,8,4,3,5,4,3,6,0,0,2,2,0,1,1,1,3,1,1,0,1,0,1,1,1,57
23,0,3,1,2,1,1,12,8,7,9,8,3,8,0,0,7,7,0,1,1,0,3,1,0,1,0,1,0,1,0,72
29,1,9,3,1,0,1,8,8,7,9,8,9,6,0,1,3,9,1,1,0,1,0,1,1,0,1,0,0,0,1,41
32,0,14,7,2,0,1,12,6,5,6,5,3,4,1,1,4,4,0,1,0,0,3,1,1,0,1,1,0,0,1,64
32,0,11,9,2,1,0,8,6,5,5,7,9,8,1,0,1,4,1,0,1,0,2,0,1,0,1,1,1,0,1,60
33,0,15,7,0,0,1,12,7,8,8,8,4,9,1,1,1,5,1,1,0,1,0,0,1,0,0,0,1,1,1,59
42,0,21,14,2,0,1,6,9,9,8,9,9,3,0,0,8,6,1,1,0,1,2,1,0,1,0,1,0,1,1,59
33,0,14,6,3,1,0,6,8,8,8,7,9,6,0,0,8,7,1,1,1,0,3,0,1,1,1,0,1,1,1,55
28,0,7,2,3,0,1,12,8,9,7,8,5,7,0,1,2,9,1,1,0,1,6,1,1,1,0,0,0,1,1,55
37,0,16,5,3,0,1,10,7,8,7,7,3,3,1,1,4,6,0,0,1,0,4,0,1,1,0,0,0,1,1,75
39,1,20,9,1,0,1,10,8,8,7,9,5,7,0,1,2,3,0,0,0,1,0,0,0,0,1,1,0,1,0,68
20,1,0,0,0,0,0,8,4,4,3,3,6,6,1,1,8,2,1,0,1,1,1,1,1,1,1,0,1,0,1,30
34,0,15,6,1,1,0,10,6,5,7,7,9,4,0,0,7,6,1,0,0,0,7,0,0,0,1,0,1,1,0,55
35,0,17,12,4,0,1,10,6,6,5,6,5,9,1,1,7,9,0,0,0,1,6,0,0,1,1,0,0,0,0,64
27,1,9,2,3,1,1,14,9,8,10,10,8,9,1,0,3,3,1,0,0,0,1,0,1,0,1,0,1,1,1,64
41,0,23,14,0,1,0,14,6,5,7,6,5,3,0,0,5,4,0,0,1,0,5,1,1,0,1,1,1,1,0,80
28,1,10,5,3,1,0,10,5,5,4,4,5,3,0,1,1,3,0,1,0,1,7,1,0,0,1,1,0,0,1,44
31,0,13,7,0,1,0,10,4,3,5,5,9,6,1,1,4,7,1,1,0,0,2,1,1,1,0,1,1,1,0,51
28,1,8,5,1,0,1,10,4,3,3,5,7,9,1,1,4,4,0,1,0,1,3,0,1,0,1,1,1,1,0,61
30,0,10,4,1,0,1,12,7,8,8,8,8,9,0,0,1,6,1,0,0,1,2,0,0,0,1,1,1,0,0,55
21,1,0,0,3,0,0,8,5,5,6,6,4,8,0,0,7,6,0,1,1,1,5,1,0,0,0,1,1,1,1,41
18,1,0,0,2,1,0,8,8,9,8,9,9,6,0,1,5,9,0,1,0,1,5,1,0,0,1,0,1,1,1,39
42,0,23,18,0,1,1,6,9,8,9,8,5,6,0,1,1,5,1,0,0,0,1,1,0,1,1,1,0,0,0,56
23,1,5,2,4,1,0,6,4,3,3,3,3,9,1,0,5,7,0,1,0,0,6,1,1,1,1,0,0,1,0,46
22,1,2,0,2,0,1,8,5,6,6,6,9,5,0,1,8,1,1,1,0,1,0,0,0,0,1,1,1,0,1,32
18,0,0,0,1,0,0,10,5,6,5,5,7,4,1,1,8,8,1,0,1,1,7,0,0,1,1,0,0,0,0,29
24,1,4,2,0,0,1,12,4,5,4,4,5,8,0,1,2,2,1,0,0,0,2,0,1,1,1,1,1,1,1,63
19,1,0,0,2,0,0,10,7,6,7,8,7,4,1,1,1,4,1,0,1,0,7,0,0,0,0,1,0,1,1,35
43,1,22,11,4,0,1,8,5,5,6,6,4,9,0,1,2,7,1,1,1,1,3,1,1,0,0,0,1,0,1,52
38,1,17,6,2,0,0,6,6,5,5,5,9,6,1,1,6,6,0,0,1,1,1,1,0,1,0,0,0,0,0,54
24,0,4,2,4,1,1,10,5,6,6,4,7,5,0,1,5,4,0,1,0,1,7,1,0,1,0,1,0,0,0,41
48,1,30,18,1,1,1,8,8,8,9,9,3,9,0,0,4,8,0,1,1,1,0,0,1,1,1,0,0,0,0,85
37,1,19,8,0,0,1,10,4,5,4,5,5,6,0,1,8,7,1,1,0,0,2,1,1,1,0,0,1,1,0,52
27,1,8,4,1,1,0,14,8,7,9,8,3,6,0,1,5,6,0,1,1,1,0,1,0,1,1,1,0,1,1,61
18,1,0,0,0,0,1,8,7,7,8,6,9,4,1,0,4,5,0,1,0,1,4,1,0,1,1,1,1,1,0,44
48,0,29,18,2,1,1,8,9,9,9,10,9,9,0,0,8,5,1,1,0,1,1,0,0,0,0,0,1,0,1,65
18,1,0,0,1,0,1,10,6,5,6,5,6,5,0,1,1,7,1,0,0,0,6,1,0,1,0,0,0,1,1,30
18,0,0,0,0,0,0,14,4,5,5,5,7,4,0,0,9,6,1,1,1,1,2,1,0,0,1,1,0,1,1,34
38,0,18,12,4,0,0,12,5,6,5,6,7,6,0,1,2,4,1,1,0,0,0,0,1,0,1,0,0,1,1,65
49,1,30,23,0,1,0,12,6,7,5,7,7,7,1,0,8,7,0,1,1,1,6,0,0,1,0,0,0,1,0,73
41,0,22,14,1,0,1,8,5,4,4,6,8,3,0,0,9,5,0,0,0,1,7,1,1,1,1,1,0,1,1,64
34,1,15,5,1,1,0,14,7,8,6,7,9,9,1,0,8,7,0,1,0,0,2,1,0,0,1,0,0,1,1,74
34,1,16,11,2,0,1,8,9,9,8,10,9,8,0,1,9,7,0,0,0,1,6,1,1,1,1,1,0,0,0,85
36,1,18,12,4,1,0,6,4,5,3,4,4,6,0,0,4,2,0,0,1,1,3,0,0,1,1,1,0,0,1,61
36,0,18,5,0,1,0,12,7,8,7,7,8,8,1,1,2,4,1,0,1,0,7,0,1,0,1,1,1,0,0,70
32,0,12,6,1,0,0,14,7,7,7,8,3,5,0,1,3,4,0,1,0,0,7,1,0,1,1,1,0,1,1,67
30,1,12,5,0,0,1,6,9,9,8,8,9,9,0,0,8,7,1,1,0,0,3,0,0,0,0,1,1,1,0,57
29,0,9,6,3,0,1,8,7,8,6,6,6,7,0,0,5,8,0,0,0,0,2,0,1,0,1,0,1,1,0,59
23,0,4,1,4,1,0,6,7,7,6,8,4,8,0,1,4,1,1,0,0,1,1,0,1,1,1,0,1,1,1,44
27,0,8,5,4,0,0,8,5,4,5,6,4,9,0,1,3,7,0,0,0,1,5,1,0,0,0,0,0,0,0,48
18,0,0,0,3,0,1,8,8,8,8,9,5,8,1,1,3,6,0,0,0,0,7,0,1,0,1,1,0,0,1,59
29,1,11,8,4,1,1,14,5,4,6,4,9,5,0,0,7,1,1,1,1,1,2,0,1,0,1,1,0,1,1,62
22,1,3,2,3,1,1,12,9,9,10,8,6,6,0,1,8,8,1,0,0,1,6,1,0,1,0,0,1,1,0,32
21,1,3,2,0,1,1,12,6,5,7,7,9,6,0,0,5,5,1,1,1,1,2,0,1,1,0,1,1,0,0,51
31,0,11,3,3,0,0,12,9,8,10,8,7,3,1,1,8,7,1,0,1,1,2,1,1,1,0,1,0,1,0,61
41,1,22,14,2,0,0,10,9,10,9,9,8,5,1,0,9,8,0,0,0,1,2,0,0,1,1,0,0,0,0,66
37,1,19,10,3,0,0,12,9,9,9,8,7,7,1,1,4,7,0,1,0,1,1,1,1,0,1,1,1,1,0,75
18,1,0,0,0,0,1,10,9,9,9,8,9,3,0,1,2,1,1,0,1,1,4,0,0,0,0,0,0,0,1,36
22,0,3,1,4,1,1,8,7,7,7,8,5,9,0,0,5,6,0,0,1,0,4,0,0,1,1,1,1,0,1,55
37,0,19,16,2,1,0,10,9,8,8,9,8,5,0,0,2,1,1,1,1,1,0,0,1,0,1,1,1,1,0,68
22,0,3,2,3,1,0,10,6,7,7,7,7,6,0,0,2,4,0,1,0,0,7,0,1,0,0,0,0,0,0,50
28,1,9,6,0,0,0,12,9,9,9,8,3,3,0,0,6,4,1,1,0,1,7,1,1,1,0,1,0,1,1,30
34,1,15,5,2,1,0,14,5,6,5,5,7,6,1,0,1,8,1,0,1,1,1,0,1,1,0,1,1,1,1,64
22,1,3,1,2,0,0,10,7,8,8,8,9,4,0,1,2,6,0,1,1,0,1,0,1,1,0,1,0,1,0,80
30,0,10,7,2,1,1,12,5,4,5,4,8,4,1,0,5,7,0,1,0,0,6,0,0,0,0,0,0,0,1,57
19,1,0,0,3,1,0,6,7,7,6,7,3,3,1,0,5,7,0,1,1,0,1,1,1,1,0,1,0,0,0,48
25,0,4,3,0,0,1,12,5,6,5,6,5,3,1,0,3,7,1,0,0,0,3,0,1,1,0,1,0,0,0,47
32,0,13,4,0,1,1,10,4,4,5,4,5,5,0,0,5,2,0,1,0,0,1,0,0,0,1,1,1,0,1,66
18,0,0,0,0,1,1,6,8,8,7,7,3,9,0,0,9,6,0,0,1,0,6,0,1,1,1,0,1,1,1,53
33,1,12,6,1,0,0,10,8,8,7,9,8,7,1,1,2,8,1,1,0,1,6,1,1,1,1,1,1,1,1,54
29,0,9,6,4,1,1,10,7,8,8,6,8,7,1,0,6,8,0,0,0,1,6,0,0,0,1,1,1,1,0,55
34,1,13,9,0,0,0,8,4,3,5,4,7,4,1,1,8,4,1,0,1,0,3,1,1,1,0,1,1,0,1,46
31,0,10,5,1,1,0,14,6,5,5,5,5,4,1,0,3,7,0,1,0,1,4,0,0,1,0,1,0,1,0,50
40,1,19,6,1,1,1,6,4,5,4,4,5,4,1,0,2,9,1,0,0,0,4,0,1,0,1,1,1,1,1,44
31,0,13,4,2,0,0,14,7,7,8,8,3,6,0,1,1,8,1,1,1,0,3,1,1,1,0,0,0,0,0,56
26,1,8,5,4,0,1,12,4,4,3,3,5,7,1,0,1,2,0,0,0,0,6,0,1,1,0,0,0,0,0,58
30,1,12,7,2,0,0,8,6,5,7,7,9,3,1,0,4,8,0,0,0,0,2,1,0,0,0,1,0,0,0,57
34,0,14,10,4,1,0,10,7,8,7,8,7,4,0,1,6,3,0,0,0,1,7,1,0,0,1,0,1,0,1,51
30,1,12,7,2,1,1,12,8,9,8,9,5,8,1,1,7,4,1,0,1,0,4,1,0,1,1,0,1,1,1,68
30,1,12,6,3,0,1,10,9,8,8,10,3,5,1,0,8,3,0,0,0,1,2,0,1,0,1,1,0,0,0,55
24,0,3,1,4,0,0,12,4,5,4,3,7,9,1,1,8,8,1,0,1,1,6,0,0,0,1,1,1,1,1,37
24,0,6,1,1,0,1,10,8,9,8,7,6,3,1,0,1,4,0,1,0,1,0,1,0,1,0,0,0,0,1,55
18,1,0,0,1,0,1,10,8,7,8,9,3,9,0,0,8,1,1,1,1,1,3,0,1,0,0,1,0,0,0,48
43,0,25,22,4,1,0,14,5,4,6,6,6,3,0,0,1,9,0,1,1,0,5,1,1,1,1,1,1,0,1,83
20,1,0,0,2,1,1,8,6,7,5,6,5,3,1,1,3,9,0,0,0,0,6,0,0,1,1,0,0,1,1,46
24,0,4,1,3,0,1,10,9,10,8,10,7,7,1,1,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,69
24,0,5,3,3,0,0,8,4,3,3,4,5,4,1,0,8,8,1,1,0,1,3,1,1,0,1,0,1,1,1,27
37,0,17,13,0,1,1,12,8,7,8,8,7,5,1,0,8,2,1,0,0,0,0,0,0,0,1,0,1,1,0,53
27,1,7,3,4,1,0,12,8,8,9,9,4,9,0,1,6,7,1,1,1,0,0,1,1,1,1,1,0,1,1,66
39,0,18,5,3,1,1,8,6,7,5,5,5,6,0,0,4,1,1,1,0,0,1,1,1,0,1,0,0,0,1,53
24,1,5,1,2,1,0,6,9,10,10,9,5,5,0,1,4,6,0,1,1,0,6,0,1,1,0,0,1,1,1,61
32,1,11,6,2,1,1,6,9,8,8,8,5,5,1,1,8,8,1,0,0,0,6,0,0,0,1,0,0,0,1,40
23,0,2,1,1,1,0,10,8,7,8,9,8,8,0,1,3,6,0,1,1,1,6,0,1,1,1,1,1,1,0,61
47,0,29,20,3,0,0,10,8,8,7,9,3,5,1,1,8,9,0,0,1,1,5,1,1,1,0,0,0,1,0,78
20,0,1,0,3,0,0,14,8,8,7,9,8,6,1,1,4,1,1,1,0,0,4,0,0,0,0,1,0,1,1,48
32,0,14,5,2,1,1,10,8,7,8,9,7,5,0,0,9,9,0,0,0,1,3,1,1,1,0,1,1,0,1,59
35,0,17,12,1,0,0,8,5,6,5,5,7,8,1,1,2,3,0,0,0,1,4,0,1,1,0,1,1,0,1,60
33,1,12,9,3,0,0,12,5,5,4,5,7,5,0,1,1,2,0,1,0,1,6,0,1,1,0,0,1,0,1,57
28,0,8,5,2,1,1,10,9,8,10,8,3,9,0,1,4,8,0,0,1,1,1,0,0,0,0,1,1,0,1,67
28,1,9,6,1,1,0,10,7,6,7,6,7,4,1,0,9,5,0,0,0,0,4,1,1,0,0,1,1,1,0,59
30,1,10,3,1,0,0,6,4,3,3,4,8,8,0,1,7,1,1,1,1,1,5,0,0,0,0,0,1,0,1,40
28,0,7,5,2,1,0,10,6,7,6,7,9,4,1,1,9,1,1,1,1,1,7,1,1,0,0,1,1,0,1,40
37,0,16,12,1,1,0,14,7,6,8,6,8,4,1,1,9,2,1,1,0,1,3,0,1,0,0,1,1,1,1,52
47,1,26,11,1,0,1,10,5,4,4,5,9,3,0,0,9,7,0,0,0,1,6,0,0,0,1,1,1,0,0,62
25,1,4,2,0,0,1,8,5,6,4,4,5,8,0,0,9,2,0,1,1,0,1,0,0,0,0,1,0,1,0,52
19,0,0,0,1,0,1,10,5,4,6,5,6,5,0,0,7,9,1,0,1,1,2,0,0,1,0,1,0,0,0,38
29,1,8,2,3,1,0,14,7,6,8,8,9,9,0,1,8,6,0,1,0,0,1,0,0,1,0,1,0,0,0,78
50,1,30,12,1,0,1,8,5,5,4,5,4,9,0,1,2,4,1,1,0,0,5,0,0,0,1,1,1,1,1,56
23,1,5,2,3,1,0,10,7,6,8,6,7,9,1,0,9,4,0,1,1,1,3,1,1,1,0,1,1,0,0,68
43,0,23,11,2,1,0,14,5,6,6,5,3,7,1,0,2,3,0,1,0,0,0,1,1,0,0,1,1,1,0,79
43,1,24,13,1,0,1,8,8,8,7,7,9,7,0,1,8,9,1,0,1,0,4,1,1,1,1,0,0,1,1,61
25,1,5,3,2,0,0,12,8,7,8,7,3,7,0,0,2,2,0,0,1,0,7,1,0,0,0,1,1,0,0,64
34,1,13,7,4,1,0,10,4,5,5,3,7,9,0,0,8,9,0,0,1,0,7,1,0,1,0,0,0,1,1,62
43,0,23,10,1,1,1,12,5,4,5,6,6,6,1,0,3,3,1,1,0,0,5,1,1,1,1,1,1,1,0,71
26,0,8,2,2,1,1,10,4,4,4,5,8,9,1,1,2,4,1,0,1,1,0,0,0,1,0,0,0,1,0,54
28,1,9,5,4,1,0,8,7,8,7,7,7,4,1,0,6,9,1,0,0,0,6,0,0,0,0,0,0,0,0,37
25,1,5,2,3,0,0,12,4,4,5,4,3,4,0,0,6,3,1,0,0,1,2,0,0,0,0,0,0,0,1,35
21,1,3,1,3,0,0,8,5,6,4,4,4,9,1,0,1,6,1,0,1,1,0,1,0,1,0,0,1,0,0,29
24,0,4,3,3,0,0,10,7,8,6,8,6,4,0,1,7,5,1,0,1,1,4,1,0,1,0,1,0,0,1,26
20,0,1,0,3,0,1,8,7,6,6,7,7,8,0,1,1,6,0,1,0,1,0,0,1,1,0,0,1,1,0,40
30,1,10,8,3,1,1,6,8,9,7,8,9,6,0,0,4,5,0,0,0,1,1,1,1,0,0,0,1,1,0,44
23,1,2,1,0,1,0,14,7,8,6,8,4,5,1,0,6,3,1,0,0,1,3,1,0,0,1,0,1,1,1,36
31,1,11,4,2,0,1,10,7,6,6,6,7,3,1,0,8,2,0,1,0,1,7,0,0,0,1,1,1,0,0,47
18,1,0,0,4,0,0,14,4,5,4,4,6,9,0,0,8,9,0,0,1,1,5,1,1,0,0,0,1,0,0,65
32,1,12,5,4,1,1,8,9,10,9,8,3,9,0,0,7,4,1,1,0,1,6,1,1,1,0,0,0,0,1,38
36,1,18,10,1,1,1,10,7,8,7,8,8,8,0,1,5,6,0,0,0,0,5,0,1,0,0,0,0,0,1,72
18,1,0,0,2,1,0,8,6,7,7,7,9,4,1,0,6,9,0,0,0,0,0,0,0,1,0,1,0,0,0,52
32,0,12,9,0,0,1,12,9,8,10,9,8,5,1,0,8,5,0,0,1,1,3,0,0,1,1,1,0,1,1,80
39,0,20,7,0,0,0,12,8,7,9,8,6,7,0,1,3,7,1,1,0,1,3,1,1,0,0,1,1,1,1,66
20,0,1,0,2,1,1,8,8,8,7,9,5,9,0,1,6,5,0,0,0,0,5,1,1,0,1,1,1,0,1,67
43,1,23,18,3,0,1,14,7,8,7,6,8,3,0,0,4,9,1,1,0,1,3,1,0,0,1,1,0,1,0,56
33,0,15,8,3,1,0,8,4,3,5,3,7,7,0,1,3,2,1,1,0,1,1,1,1,0,1,0,1,1,0,52
24,1,5,3,2,0,1,10,9,10,9,10,4,9,1,1,3,3,0,0,0,0,3,0,1,0,0,0,1,1,1,69
29,0,10,6,4,1,1,14,8,7,7,8,4,5,1,0,4,5,0,0,1,1,5,0,1,1,0,1,1,0,0,61
34,0,14,10,3,0,0,12,8,8,8,9,9,5,1,0,6,2,1,0,0,0,0,1,0,1,0,1,0,1,0,65
30,0,10,5,1,1,1,14,6,7,5,6,8,7,0,1,1,6,1,1,1,1,5,0,1,0,1,0,0,0,1,52
34,0,14,10,0,0,1,8,7,7,8,6,6,8,1,0,2,3,1,0,1,1,3,1,1,1,0,1,1,1,0,53
22,0,2,1,3,1,0,8,9,9,8,9,9,3,1,0,4,5,0,1,0,1,1,0,0,1,0,0,1,0,1,45
31,1,11,9,4,1,0,8,8,8,7,7,6,7,1,1,9,5,1,1,0,1,5,0,0,0,0,0,1,0,1,30
18,1,0,0,3,1,1,10,8,7,8,9,6,7,0,0,8,8,1,0,1,1,3,1,0,1,0,1,0,0,0,52
29,0,9,5,3,1,1,12,8,9,7,8,4,8,1,1,8,9,1,1,1,0,0,1,0,1,0,0,0,0,0,58
22,1,4,3,0,0,0,8,8,7,9,7,3,7,1,1,7,4,1,1,1,1,1,1,0,1,0,0,1,0,1,30
24,0,5,3,1,1,0,12,4,3,5,4,4,3,0,1,6,1,1,0,1,1,2,1,1,0,1,1,1,0,0,36
